RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,time,id,OBJECTID,tomatch,distance,sidewalk_left,sidewalk_right,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
43470,1334,SE CASTLEWOOD DR,Local Access,2,504,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,504,0
43470,8734,SE CASTLEWOOD DR,Local Access,2,672,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,672,0
46760,13101,SE HARRIET ST,Local Access,2,260,Urban,260,15,Orchard Heights Elementary,2,Orchard Heights Elementary,79,NA,NA,1,1,5,NA,1,1,2,2,79,158
43460,12069,SE CONIFER PARK DR,Local Access,2,582,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,582,0
43460,7473,SE CONIFER PARK DR,Local Access,2,150,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,150,0
46760,9444,SE HARRIET ST,Local Access,2,248,Urban,248,15,Orchard Heights Elementary,2,Orchard Heights Elementary,51,NA,NA,1,NA,5,NA,0,1,1,1,51,51
46760,9444,SE HARRIET ST,Local Access,2,248,Urban,248,15,Orchard Heights Elementary,2,Orchard Heights Elementary,49,NA,NA,NA,1,5,NA,1,0,1,1,49,49
46760,1130,SE HARRIET ST,Local Access,2,665,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,665,0
43460,10317,SE CONIFER PARK DR,Local Access,2,101,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,101,0
43460,8827,SE CONIFER PARK DR,Local Access,2,387,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,387,0
43511,9939,SE BASSWOOD LN,Local Access,2,574,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,574,0
43585,6885,SE TENNIS CT,Local Access,2,151,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,151,0
43370,1487,PINE TREE DR SE,Local Access,2,304,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,304,0
42910,9103,JACKSON AVE SE,Minor Arterial,2,668,Urban,668,15,Orchard Heights Elementary,2,Orchard Heights Elementary,17,NA,NA,NA,3,6,NA,1,0,1,1,17,17
42910,9103,JACKSON AVE SE,Minor Arterial,2,668,Urban,668,15,Orchard Heights Elementary,2,Orchard Heights Elementary,161,NA,NA,3,3,6,NA,1,1,2,2,161,322
42910,9103,JACKSON AVE SE,Minor Arterial,2,668,Urban,668,15,Orchard Heights Elementary,2,Orchard Heights Elementary,16,NA,NA,3,NA,6,NA,0,1,1,1,16,16
42910,9103,JACKSON AVE SE,Minor Arterial,2,668,Urban,668,15,Orchard Heights Elementary,2,Orchard Heights Elementary,39,NA,NA,3,NA,6,NA,0,1,1,1,39,39
43936,15360,KELOWNA PL SE,Local Access,2,745,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,745,0
43936,15361,KELOWNA PL SE,Local Access,2,104,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,104,0
45720,14352,ASPEN ST SE,Local Access,2,1652,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1652,0
45720,14339,ASPEN ST SE,Local Access,2,508,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,508,0
45720,3665,ASPEN ST SE,Local Access,2,585,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,585,0
43370,2933,PINE TREE DR SE,Local Access,2,303,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,303,0
42050,4978,SE HORSTMAN RD,Local Access,2,536,Urban,536,15,Orchard Heights Elementary,2,Orchard Heights Elementary,86,NA,NA,1,1,5,NA,1,1,2,2,86,172
43580,3659,RED SPRUCE DR SE,Local Access,2,470,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,470,0
46820,5863,SE LOVELL ST,Local Access,2,707,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,707,0
46890,7178,WARNER AVE SE,Local Access,2,149,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,149,0
46890,12923,WARNER AVE SE,Local Access,2,408,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,408,0
46730,608,RUSSELL AVE SE,Local Access,2,510,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,510,0
43440,3670,SE BUCKINGHAM DR,Local Access,2,269,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,269,0
43471,4335,MAPLE CREST LN SE,Local Access,2,302,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,302,0
43471,4751,MAPLE CREST LN SE,Local Access,2,76,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76,0
43472,5588,SE CAMERON PL,Local Access,2,349,Urban,349,15,Orchard Heights Elementary,2,Orchard Heights Elementary,106,NA,NA,1,1,5,NA,1,1,2,2,106,212
43464,5674,SE EMPRESS CT,Local Access,2,492,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,492,0
43465,7254,SE SAXON CT,Local Access,2,549,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,549,0
43440,9171,SE BUCKINGHAM DR,Local Access,2,250,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,250,0
43462,11063,SE HATHAWAY CT,Local Access,2,131,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,131,0
43471,11667,MAPLE CREST LN SE,Local Access,2,269,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,269,0
43446,12015,SE RED FOX PL,Local Access,2,438,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,438,0
43770,3028,SEQUOIA ST SE,Local Access,2,197,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,197,0
43370,8383,PINE TREE DR SE,Local Access,2,1376,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1376,0
43570,11562,PARKWOOD DR SE,Local Access,2,1283,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1283,0
42050,5801,SE HORSTMAN RD,Local Access,2,956,Urban,956,15,Orchard Heights Elementary,2,Orchard Heights Elementary,30,NA,NA,1,1,5,NA,1,1,2,2,30,60
43390,450,PINE CONE CT SE,Local Access,2,151,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,151,0
43935,523,MADRONA DR SE,Local Access,2,460,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,460,0
43935,3103,MADRONA DR SE,Local Access,2,331,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,331,0
43935,5495,MADRONA DR SE,Local Access,2,544,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,544,0
45740,7427,PONDEROSA DR SE,Local Access,2,952,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,952,0
43512,14354,ASPEN CT SE,Local Access,2,515,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,515,0
42600,11065,SE MILE HILL DR,Minor Arterial,2,344,Urban,344,15,Orchard Heights Elementary,2,Orchard Heights Elementary,52,NA,NA,4,4,6,NA,1,1,2,2,52,104
42600,11065,SE MILE HILL DR,Minor Arterial,2,344,Urban,344,15,Orchard Heights Elementary,2,Orchard Heights Elementary,104,NA,NA,4,4,6,NA,1,1,2,2,104,208
42600,10149,SE MILE HILL DR,Minor Arterial,2,478,Urban,478,15,Orchard Heights Elementary,2,Orchard Heights Elementary,52,NA,NA,4,4,6,NA,1,1,2,2,52,104
42600,10149,SE MILE HILL DR,Minor Arterial,2,478,Urban,478,15,Orchard Heights Elementary,2,Orchard Heights Elementary,48,NA,NA,4,4,6,NA,1,1,2,2,48,96
42600,10149,SE MILE HILL DR,Minor Arterial,2,478,Urban,478,15,Orchard Heights Elementary,2,Orchard Heights Elementary,145,NA,NA,4,4,6,NA,1,1,2,2,145,290
43700,3433,SE ROSE CT,Local Access,2,389,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,389,0
42600,8593,SE MILE HILL DR,Minor Arterial,2,1137,Urban,1137,15,Orchard Heights Elementary,2,Orchard Heights Elementary,294,NA,NA,4,4,6,NA,1,1,2,2,294,588
42600,8593,SE MILE HILL DR,Minor Arterial,2,1137,Urban,1137,15,Orchard Heights Elementary,2,Orchard Heights Elementary,49,NA,NA,4,4,6,NA,1,1,2,2,49,98
42600,7205,SE MILE HILL DR,Minor Arterial,2,421,Urban,421,15,Orchard Heights Elementary,2,Orchard Heights Elementary,128,NA,NA,4,4,6,NA,1,1,2,2,128,256
42600,7205,SE MILE HILL DR,Minor Arterial,2,421,Urban,421,15,Orchard Heights Elementary,2,Orchard Heights Elementary,49,NA,NA,4,NA,6,NA,0,1,1,1,49,49
42600,7205,SE MILE HILL DR,Minor Arterial,2,421,Urban,421,15,Orchard Heights Elementary,2,Orchard Heights Elementary,48,NA,NA,NA,4,6,NA,1,0,1,1,48,48
42560,2089,SE FIR ST,Local Access,2,660,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,660,0
45740,7172,PONDEROSA DR SE,Local Access,2,1145,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1145,0
43935,9522,MADRONA DR SE,Local Access,2,873,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,873,0
43520,9874,SE FIRCREST PL,Local Access,2,373,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,373,0
43511,11278,SE BASSWOOD LN,Local Access,2,1214,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1214,0
43440,2079,SE BUCKINGHAM DR,Local Access,2,315,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,315,0
43460,10786,SE CONIFER PARK DR,Local Access,2,161,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,161,0
40700,7981,LUND AVE SE,Major Collector,2,642,Urban,642,15,Orchard Heights Elementary,2,Orchard Heights Elementary,195,NA,NA,5,5,6,NA,1,1,2,2,195,390
40700,3459,LUND AVE SE,Major Collector,2,207,Urban,207,15,Orchard Heights Elementary,2,Orchard Heights Elementary,63,NA,NA,5,5,6,NA,1,1,2,2,63,126
43461,12830,SE DOVER CT,Local Access,2,550,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,550,0
43466,11183,SE EARLS CT,Local Access,2,193,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,193,0
40700,1034,LUND AVE SE,Major Collector,2,347,Urban,347,15,Orchard Heights Elementary,2,Orchard Heights Elementary,92,NA,NA,5,5,6,NA,1,1,2,2,92,184
40700,11490,LUND AVE SE,Local Access,2,671,Urban,671,15,Orchard Heights Elementary,2,Orchard Heights Elementary,48,NA,NA,5,NA,5,NA,0,2,2,2,48,96
40700,11490,LUND AVE SE,Local Access,2,671,Urban,671,15,Orchard Heights Elementary,2,Orchard Heights Elementary,49,NA,NA,NA,5,5,NA,2,0,2,2,49,98
40700,10332,LUND AVE SE,Major Collector,2,541,Urban,541,15,Orchard Heights Elementary,2,Orchard Heights Elementary,165,NA,NA,5,5,6,NA,1,1,2,2,165,330
43930,6673,HARRISON AVE SE,Local Access,2,761,Urban,761,15,Orchard Heights Elementary,2,Orchard Heights Elementary,61,3,NA,NA,NA,5,NA,1,0,1,1,61,61
42050,12697,SE HORSTMAN RD,Local Access,2,225,Urban,225,15,Orchard Heights Elementary,2,Orchard Heights Elementary,68,NA,NA,1,1,5,NA,1,1,2,2,68,136
43760,8316,SE HOLLY CT,Local Access,2,146,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,146,0
45780,372,SE BEECH CT,Local Access,2,281,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,281,0
43480,1888,CANTERBURY PL SE,Local Access,2,260,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,260,0
45750,8809,CYPRESS CT SE,Local Access,2,151,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,151,0
43450,9855,SE ARDENWALD PL,Local Access,2,497,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,497,0
43440,12414,SE BUCKINGHAM DR,Local Access,2,668,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,668,0
43935,6663,MADRONA DR SE,Local Access,2,520,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,520,0
43935,7108,MADRONA DR SE,Local Access,2,759,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,759,0
43640,4525,SE ASH AVE,Local Access,2,389,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,389,0
43640,8868,SE ASH AVE,Local Access,2,388,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,388,0
43490,12187,HEATHER CT SE,Local Access,2,141,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,141,0
43441,625,WESTMINSTER DR SE,Local Access,2,253,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,253,0
